58790.5 19.2404 0.0835717327956 5
59042.5 19.7547 0.103948988252 5
58805.5 19.5170 0.0893728010674 5
59108.5 19.8731 0.104791017981 5
57715.5 21.7749 0.245818018324 5
58037.5 21.3562 0.185504135548 5
58766.5 19.4237 0.0870233156272 5
58390.5 18.7740 0.0772366107637 5
59108.5 19.8223 0.103643960558 5
58813.5 19.5161 0.0939033924422 5
58774.5 19.3669 0.0856117994797 5
59069.5 19.5922 0.0934516261172 5
59157.5 19.5929 0.105352836523 5
58379.5 18.7649 0.0838548518584 5
58790.5 19.4721 0.102145354266 5
59120.5 19.8069 0.101900153043 5
58379.5 18.7827 0.0835051249845 5
58766.5 19.5814 0.0909800558007 5
57667.5 21.5451 0.217705658574 5
57667.5 21.1851 0.183402678369 5
58774.5 19.3696 0.0865218982797 5
57585.5 22.0035 0.269458920853 5
59144.5 19.7964 0.101304109333 5
58419.5 18.8821 0.0794753831544 5
59108.5 19.7500 0.100640357194 5
58293.5 18.4961 0.075810945624 5
59097.5 19.5823 0.0948257325556 5
58721.5 19.3761 0.0859282959206 5
57997.5 22.3261 0.280964455072 5
58069.5 21.3913 0.185868081614 5
58805.5 19.5323 0.0898437842841 5
58412.5 18.9296 0.0836203337817 5
59144.5 19.7576 0.100025557172 5
59042.5 19.7126 0.101708506175 5
58390.5 18.7785 0.0772764797932 5
58656.5 19.4519 0.0973148912316 5
58440.5 18.9834 0.08355722625 5
59069.5 19.7231 0.0973664263422 5
57667.5 21.4121 0.207066386976 5
58293.5 18.5252 0.0759601338366 5
59127.5 19.6628 0.0973223789482 5
59120.5 19.5499 0.0944760078721 5
59127.5 19.8397 0.10327337695 5
58813.5 19.5386 0.0931470066968 5
57585.5 21.7303 0.23190082285 5
58263.5 18.6396 0.0756780927807 5
58069.5 22.3402 0.301713924869 5
59144.5 19.9636 0.107315785826 5
58790.5 19.1452 0.0943167732416 5
59097.5 19.9689 0.108083504817 5
58774.5 19.4505 0.0875224503955 5
59133.5 19.8379 0.102534595862 5
58744.5 19.4692 0.0884635278894 5
59157.5 19.8010 0.104772436408 5
59127.5 19.7058 0.0992916327589 5
58293.5 18.4888 0.0754631465296 5
59120.5 19.8437 0.103387902586 5
58263.5 18.5615 0.0745137644987 5
58744.5 19.3777 0.086228176579 5
58379.5 18.7759 0.0858758124749 5
59042.5 19.7314 0.102526190793 5
58379.5 18.8954 0.0866494405676 5
58419.5 18.7010 0.0762163365124 5
57585.5 21.7650 0.235639754951 5
58813.5 19.1171 0.09065469417 5
59133.5 19.8795 0.104311436222 5
58275.5 18.5269 0.076501579053 5
58744.5 19.3847 0.0865736013331 5
58790.5 19.3867 0.087602495885 5
57687.5 22.4006 0.34219492915 5
59042.5 19.8764 0.107899499817 5
58390.5 18.7529 0.0769163409146 5
58412.5 18.7937 0.0800564982342 5
58275.5 18.6012 0.0783009377936 5
57585.5 21.5730 0.21330480681 5
59144.5 19.8957 0.105055436627 5
57687.5 20.8235 0.155148709941 5
59097.5 19.6841 0.0980157927907 5
58419.5 18.9027 0.0799451543924 5
58766.5 19.3945 0.0861326573281 5
58813.5 19.3673 0.088723029047 5
57997.5 21.9046 0.226675962027 5
58440.5 18.8049 0.0789817456411 5
57703.5 20.5876 0.142593429353 5
59157.5 19.8560 0.114445354063 5
59108.5 19.6632 0.0976498982441 5
59127.5 19.8530 0.103849400747 5
59120.5 19.9676 0.107875272803 5
58721.5 19.4039 0.087249680485 5
58263.5 18.6385 0.0755934031858 5
59069.5 19.7019 0.0967275967084 5
58263.5 18.6399 0.0757307752589 5
58275.5 18.4998 0.0760893322171 5
59069.5 19.8118 0.100190774839 5
58037.5 21.8339 0.232764127274 5
58390.5 18.7378 0.0767188215524 5
59133.5 19.8478 0.103019052476 5
58419.5 18.9465 0.0809049828823 5
58440.5 18.9394 0.080664974953 5
59097.5 19.7903 0.102107632339 5
58805.5 19.4705 0.0882424983663 5
58766.5 19.5121 0.089245702688 5
58656.5 19.3895 0.094807638764 5
58721.5 19.3387 0.0851032872142 5
58744.5 19.1890 0.0819490425876 5
58656.5 19.1430 0.0878274718356 5
58412.5 18.8392 0.0813487076505 5
58412.5 18.8710 0.0817625441786 5
58774.5 19.3828 0.0859068918634 5
59133.5 19.7284 0.0996432926992 5
58440.5 18.9892 0.0822693357725 5
58275.5 18.4728 0.075849904648 5
58656.5 19.4786 0.0981792695725 5
58037.5 21.8292 0.232715905777 5
57667.5 21.8144 0.250299547691 5
59157.5 19.7553 0.104004077379 5
58805.5 19.4776 0.0885237090777 5
58293.5 18.4990 0.075462713489 5
58721.5 19.3472 0.0853734352052 5
