# MJD Mag Magerr
5.871139106480000191e+04 1.927542299999999997e+01 4.034936972620111612e-02
5.871225327549999929e+04 1.936255260000000078e+01 4.550815980862523563e-02
5.871229295139999886e+04 1.936212540000000004e+01 4.549345580595316740e-02
5.871229951389999769e+04 1.940066720000000089e+01 4.683829851613660611e-02
5.871231739579999703e+04 1.934073449999999994e+01 4.476500550155125546e-02
5.871239186340000015e+04 1.918992229999999921e+01 3.788626309741528753e-02
5.871239231480000308e+04 1.924435809999999947e+01 3.943454078209947949e-02
5.871330797449999955e+04 1.922835919999999987e+01 4.114057667667216089e-02
5.871331097220000083e+04 1.942718509999999910e+01 4.778823050359805313e-02
5.871331857640000089e+04 1.932397080000000145e+01 4.420295092850205776e-02
5.871426230319999740e+04 1.930393409999999932e+01 4.354114529680561119e-02
5.871426275460000033e+04 1.932149310000000142e+01 4.412050637903503630e-02
5.871427496529999917e+04 1.923765949999999947e+01 4.142801296692940477e-02
5.871429421300000104e+04 1.942160219999999882e+01 4.758656315462889835e-02
5.871429466439999669e+04 1.926837159999999827e+01 4.239294919460219468e-02
5.871433105320000323e+04 1.929908370000000062e+01 4.338256252969958926e-02
5.871433150459999888e+04 1.939200969999999913e+01 4.653256527223073591e-02
5.871439571759999671e+04 1.933173370000000091e+01 4.206744913418164478e-02
5.871439616899999965e+04 1.941151049999999856e+01 4.463818561750274028e-02
5.871536829859999852e+04 1.926670460000000062e+01 4.233992587337610802e-02
5.871541114579999703e+04 1.931479260000000053e+01 4.154234683014640384e-02
5.871541159719999996e+04 1.930079269999999880e+01 4.111377393555263465e-02
5.871640547450000304e+04 1.930597110000000072e+01 4.127173508508732297e-02
5.871640592589999869e+04 1.934247399999999928e+01 4.240405755929192028e-02
5.871732224539999879e+04 1.928669929999999866e+01 4.298049998757131479e-02
5.871933341439999640e+04 1.926266100000000137e+01 4.221165719824361562e-02
5.871939067130000331e+04 1.929642679999999899e+01 4.098108513593094748e-02
5.871939111109999794e+04 1.927365299999999948e+01 4.029661241854611692e-02
5.872231836810000095e+04 1.936630630000000153e+01 4.563731349860505881e-02
5.872337936340000306e+04 1.937063219999999930e+01 4.578668195724545226e-02
5.872631840280000324e+04 1.933143420000000035e+01 4.205811355690303177e-02
5.872631885419999890e+04 1.933988190000000174e+01 4.232255869443406204e-02
5.873038989579999907e+04 1.934382629999999992e+01 4.486953490498303554e-02
5.873039171299999725e+04 1.929260640000000038e+01 4.317175448208071531e-02
5.873338281250000000e+04 1.934956929999999886e+01 4.506432712542939034e-02
5.873338887729999988e+04 1.933100509999999872e+01 4.443787746918838322e-02
5.873437151620000077e+04 1.934400750000000002e+01 4.487566205595269753e-02
5.873516055559999950e+04 1.935731510000000100e+01 4.532854570594772869e-02
5.873516100690000167e+04 1.913855360000000161e+01 3.847620574978245084e-02
5.873519353009999759e+04 1.940159990000000079e+01 4.687139429547664687e-02
5.873519835649999732e+04 1.934583849999999927e+01 4.493768635152854685e-02
5.873521128470000258e+04 1.933805080000000132e+01 4.467452143082485672e-02
5.873538959489999979e+04 1.939641190000000037e+01 4.668777103877117668e-02
5.873640491900000052e+04 1.926909639999999868e+01 4.241602201816162959e-02
5.873641418980000162e+04 1.934507939999999948e+01 4.491195049312048104e-02
5.873719053240000358e+04 1.940169530000000009e+01 4.687477136675292227e-02
5.873719098379999923e+04 1.929384040000000056e+01 4.321185457835248489e-02
5.873724585649999790e+04 1.943923570000000112e+01 4.822666838631750608e-02
5.873725600690000283e+04 1.938410760000000010e+01 4.625533910891908157e-02
5.873726326390000031e+04 1.927187920000000076e+01 4.250470423938820796e-02
5.873726684029999888e+04 1.931328960000000095e+01 4.384880936648818950e-02
5.873727557869999873e+04 1.941290860000000151e+01 4.727429186000282196e-02
5.873732341440000164e+04 1.920745850000000132e+01 4.050264466696484877e-02
5.873816666670000268e+04 1.925994299999999981e+01 4.212567499355031331e-02
5.873826660879999690e+04 1.938082500000000152e+01 4.614073131253505072e-02
5.873826706019999983e+04 1.927291870000000173e+01 4.253788960915743517e-02
5.873827324070000031e+04 1.943449209999999994e+01 4.805358179846917072e-02
5.873827620369999931e+04 1.922720149999999961e+01 4.110495737465141852e-02
5.873828739579999819e+04 1.943967819999999946e+01 4.824283694855475979e-02
5.873831200230000104e+04 1.935099789999999942e+01 4.511295408095413600e-02
5.873832409719999850e+04 1.931712149999999895e+01 4.397548966765810197e-02
5.873832454860000144e+04 1.926822280000000021e+01 4.238821030637603821e-02
5.873916556709999713e+04 1.933253099999999947e+01 4.448901734079210857e-02
5.873925530089999666e+04 1.934904480000000149e+01 4.504649375098651598e-02
5.873925575229999959e+04 1.923331260000000142e+01 4.129337743162842661e-02
5.873927489580000110e+04 1.936409949999999824e+01 4.556132801603078597e-02
5.873927589119999902e+04 1.941902920000000066e+01 4.749393485329922449e-02
5.873929900459999772e+04 1.928712649999999940e+01 4.299432152098045523e-02
5.873931137730000046e+04 1.936773489999999853e+01 4.568660428597597772e-02
5.873931311339999957e+04 1.936431500000000128e+01 4.556874584900814235e-02
5.873933222219999880e+04 1.946688269999999932e+01 4.924868206123563658e-02
5.873933267360000173e+04 1.967543789999999859e+01 5.772306458652375072e-02
5.873937177079999674e+04 1.955010409999999865e+01 4.950754798484175573e-02
5.873937222219999967e+04 1.939692309999999864e+01 4.415586235449046187e-02
5.874027503469999647e+04 1.948110580000000169e+01 4.978332535706943979e-02
5.874027548609999940e+04 1.939641380000000126e+01 4.668781318233533595e-02
5.874030065969999850e+04 1.922902679999999975e+01 4.116113382643617202e-02
5.874030651619999844e+04 1.934958839999999824e+01 4.506497511808367495e-02
5.874030696760000137e+04 1.929346470000000124e+01 4.319961618631573685e-02
5.874032959490000212e+04 1.936967280000000002e+01 4.575350182006640565e-02
5.874033004629999778e+04 1.941332239999999842e+01 4.728910122158528490e-02
5.874033928239999659e+04 1.925946619999999854e+01 4.211061538687799893e-02
5.874036438659999840e+04 1.919692420000000155e+01 3.808154788844540783e-02
5.874036483800000133e+04 1.939006420000000119e+01 4.393097199248155449e-02
5.874125248840000131e+04 1.929338459999999955e+01 4.319702414498794579e-02
5.874125292820000323e+04 1.975385280000000066e+01 6.128136492664764540e-02
5.874128310190000047e+04 1.934524349999999870e+01 4.491752963633472567e-02
5.874128623839999636e+04 1.917781069999999843e+01 3.961649399400914845e-02
5.874129148149999673e+04 1.934242439999999874e+01 4.482210918245817938e-02
5.874129427079999732e+04 1.962522129999999976e+01 5.555437211913326345e-02
5.874133229169999686e+04 1.922460170000000090e+01 4.102507856213993137e-02
5.874133274309999979e+04 1.934238819999999848e+01 4.482086057330396389e-02
5.874137151620000077e+04 1.923328400000000116e+01 3.911395072974613307e-02
5.874137196759999642e+04 1.936175160000000162e+01 4.301561356682215287e-02
5.874316655090000131e+04 1.946241380000000021e+01 4.908193334217775955e-02
5.874326513890000206e+04 1.939239119999999872e+01 4.654599429066564459e-02
5.874326559029999771e+04 1.932522960000000012e+01 4.424489226012135595e-02
5.874327038190000167e+04 1.920456120000000055e+01 4.041510039268123022e-02
5.874327814809999836e+04 1.934137730000000133e+01 4.478670583084841395e-02
5.874331163189999643e+04 1.918782619999999994e+01 3.991339745411698336e-02
5.874332209490000241e+04 1.940311810000000037e+01 4.692524217392027991e-02
5.874332254629999807e+04 1.925474170000000029e+01 4.196168158677600346e-02
5.874416548609999882e+04 1.923899270000000072e+01 4.146938005713170228e-02
5.874426800930000172e+04 1.938454439999999934e+01 4.627064365738040030e-02
5.874426846059999662e+04 1.928890990000000016e+01 4.305198636182893529e-02
5.874427608799999871e+04 1.928160670000000110e+01 4.281634854243140942e-02
5.874429395829999703e+04 1.944164849999999944e+01 4.831495547627476239e-02
5.874430061340000248e+04 1.927933880000000144e+01 4.274348196644759540e-02
5.874430106479999813e+04 1.924779889999999938e+01 4.174386929293608800e-02
5.874430342589999782e+04 1.933074949999999959e+01 4.442929531418511602e-02
5.874431284720000258e+04 1.926947399999999888e+01 4.242805492496776881e-02
5.874432650460000150e+04 1.932357790000000008e+01 4.418985113898447198e-02
5.874432694440000341e+04 1.937435340000000039e+01 4.591560916092325695e-02
5.874441454859999794e+04 1.939607429999999866e+01 4.412796642628722538e-02
5.874441500000000087e+04 1.923333170000000081e+01 3.911532576959282637e-02
5.874516627310000331e+04 1.934795190000000176e+01 4.500939397949799831e-02
5.874525240740000299e+04 1.937490269999999981e+01 4.593468060862931912e-02
5.874525285879999865e+04 1.931818960000000018e+01 4.401086926048002057e-02
5.874528850689999672e+04 1.938246919999999918e+01 4.619810369401881889e-02
5.874530027780000091e+04 1.937736890000000045e+01 4.602032828110443757e-02
5.874530210649999935e+04 1.933040430000000143e+01 4.441776282684803401e-02
5.874531156249999913e+04 1.917447089999999932e+01 3.951801523259329540e-02
5.874531202550000307e+04 1.943787379999999843e+01 4.817691932304169616e-02
5.874531902779999655e+04 1.941241460000000174e+01 4.725663229240675833e-02
5.874532287039999937e+04 1.930561259999999990e+01 4.359617849834654391e-02
5.874532332180000230e+04 1.930440899999999971e+01 4.355669485776661465e-02
5.874537462960000266e+04 1.920021249999999924e+01 3.817367824517976793e-02
5.874537508099999832e+04 1.937942119999999946e+01 4.358445120309124843e-02
5.874619061340000189e+04 1.926634220000000042e+01 4.232840922523092159e-02
5.874716614580000169e+04 1.934120559999999855e+01 4.478090536321166493e-02
5.874816526619999786e+04 1.940808489999999864e+01 4.710200083799399862e-02
5.874833974540000054e+04 1.930872919999999837e+01 4.135611307662614283e-02
5.874834019680000347e+04 1.937924960000000141e+01 4.357888252505736498e-02
5.874916675930000201e+04 1.936196329999999932e+01 4.548788712791929784e-02
5.875016703699999925e+04 1.945597839999999934e+01 4.884289221784238189e-02
5.875116466439999931e+04 1.937514880000000161e+01 4.594320485158719797e-02
5.875416429400000197e+04 1.942217249999999851e+01 4.760710446520101391e-02
5.875722416669999802e+04 1.941213610000000145e+01 4.724665932907557570e-02
5.875725027779999800e+04 1.937957379999999930e+01 4.358939288954225000e-02
5.875817328699999780e+04 1.942480279999999837e+01 4.770207710835302345e-02
5.875920857640000031e+04 1.943528750000000116e+01 4.808255776156998562e-02
5.875932222219999676e+04 1.944471550000000093e+01 4.575715282450971283e-02
5.875932267359999969e+04 1.938242909999999952e+01 4.368207379961643044e-02
5.876016574070000206e+04 1.926598549999999932e+01 4.231709014272039965e-02
5.876030993060000037e+04 1.941928100000000157e+01 4.489743090389695240e-02
5.876031038190000254e+04 1.941332630000000137e+01 4.469864522719316918e-02
5.876116472220000287e+04 1.932740019999999959e+01 4.431731639939218148e-02
5.876216445599999861e+04 1.948286440000000042e+01 4.984984359908244123e-02
5.876316572920000181e+04 1.942917059999999907e+01 4.786019099295244633e-02
5.876329666670000006e+04 1.934999080000000049e+01 4.264140226374855264e-02
5.876329711810000299e+04 1.939905740000000023e+01 4.422607897710110342e-02
5.876440608800000336e+04 1.942449189999999959e+01 4.769083439337486879e-02
5.876520322920000035e+04 1.953205679999999944e+01 4.884334002856691170e-02
5.876520366900000226e+04 1.941423610000000011e+01 4.472894885398635140e-02
5.877126273149999906e+04 1.944034189999999995e+01 4.826712408658952874e-02
5.877719483800000307e+04 1.944889829999999975e+01 4.858130251891513984e-02
5.878523900460000004e+04 1.932056430000000091e+01 4.408965226961270717e-02
5.878821623839999666e+04 1.938857270000000099e+01 4.641178294872270321e-02
5.879013876159999927e+04 1.944816210000000112e+01 4.855416517486677019e-02
5.879111381940000138e+04 1.934076879999999932e+01 4.476617505616733994e-02
5.879215541669999948e+04 1.942343520000000012e+01 4.765269149796275139e-02
5.879411719910000102e+04 1.945798870000000136e+01 4.891741837344163596e-02
5.879711476850000327e+04 1.941030879999999925e+01 4.718133694605091549e-02
5.879825719910000043e+04 1.938094329999999843e+01 4.614484589618408905e-02
5.880026028940000106e+04 1.946173100000000034e+01 4.905649772130898228e-02
5.880622244209999917e+04 1.940873720000000091e+01 4.712525008469534843e-02
5.881113703700000042e+04 1.936065100000000072e+01 4.544282688970954082e-02
5.881416620369999873e+04 1.933436580000000049e+01 4.455058336046305995e-02
5.883109074069999770e+04 1.948236079999999859e+01 4.983080375904949677e-02
5.883707459489999746e+04 1.948941800000000057e+01 5.009862066455592761e-02
5.883809980319999886e+04 1.973986049999999892e+01 6.063071241950018092e-02
5.884612369210000179e+04 1.964464949999999988e+01 5.638344279925920632e-02
5.885915984949999984e+04 1.954560469999999839e+01 5.228528347297282247e-02
5.887212299769999663e+04 1.972773739999999876e+01 6.007259862325320388e-02
5.894350869209999655e+04 1.962558359999999880e+01 5.556972411445960242e-02
5.894351306710000063e+04 1.953387449999999959e+01 5.182069876138407222e-02
5.894351745369999844e+04 1.952767559999999847e+01 5.157691613252744778e-02
5.898746428239999659e+04 1.982362750000000062e+01 6.463012697079963120e-02
5.899647908560000360e+04 1.979288670000000039e+01 6.313314995380120420e-02
5.899948313659999985e+04 1.965999220000000136e+01 5.704701860207167519e-02
5.901336055559999659e+04 1.977627939999999995e+01 6.233864498659203585e-02
5.901646990740000183e+04 1.986080929999999967e+01 6.648712768828191066e-02
5.902247181709999859e+04 1.987515640000000161e+01 6.721737453888278202e-02
5.902847313659999782e+04 1.986173249999999868e+01 6.653386850717850354e-02
5.903144245370000135e+04 1.990643120000000010e+01 6.883608218029350911e-02
5.903438789350000297e+04 1.979130939999999939e+01 6.305726983013731912e-02
5.903745038190000196e+04 1.956050490000000153e+01 5.288165613014401967e-02
5.904039288189999934e+04 1.976720239999999862e+01 6.190853639749088755e-02
5.904248563660000218e+04 1.973009490000000099e+01 6.018069997659015319e-02
5.904339216440000018e+04 1.995180510000000140e+01 7.125078042026065928e-02
5.904448124999999709e+04 1.987342449999999872e+01 6.712880290915677894e-02
5.904639623839999695e+04 1.989394569999999973e+01 6.818539276217205902e-02
5.904645569439999963e+04 1.982392880000000090e+01 6.464498901183729496e-02
5.904940864580000198e+04 1.990236090000000146e+01 6.862333545801264922e-02
5.905048969909999869e+04 1.985758399999999924e+01 6.632399306269334827e-02
5.905138755790000141e+04 1.985481640000000070e+01 6.618432363421709874e-02
5.905238508100000035e+04 1.989631839999999841e+01 6.830863546372523132e-02
5.905241026620000048e+04 1.992188840000000027e+01 6.964978502590120357e-02
5.905437324069999886e+04 1.990722660000000133e+01 6.887771797107265781e-02
5.905536047449999751e+04 1.976588819999999913e+01 6.184653310298643403e-02
5.905545858800000133e+04 1.982361600000000124e+01 6.462961071213868536e-02
5.905639623839999695e+04 1.975452609999999964e+01 6.131285394724880072e-02
5.905935371529999975e+04 1.974561309999999992e+01 6.089739661065383253e-02
5.905944982639999944e+04 1.986668009999999995e+01 6.678497421670381851e-02
5.906045844909999869e+04 1.987357330000000033e+01 6.713642092406389705e-02
5.906130687500000204e+04 1.989154050000000140e+01 6.806078039478373476e-02
5.906233037039999908e+04 1.987537190000000109e+01 6.722841700122050845e-02
5.906247077549999813e+04 1.982329560000000157e+01 6.461381090608782352e-02
5.906330515049999667e+04 1.972239689999999968e+01 5.982835234448015405e-02
5.906434086810000008e+04 1.982879069999999899e+01 6.488493629351275993e-02
5.906543828699999722e+04 2.008448599999999828e+01 7.877460375437241036e-02
5.906837277780000295e+04 1.984466360000000051e+01 6.567449427097006576e-02
5.906943582179999794e+04 1.993123440000000102e+01 7.014623805016853564e-02
5.907134151620000193e+04 1.992124559999999889e+01 6.961577778592022148e-02
5.907136347219999880e+04 1.985299489999999878e+01 6.609256472067490118e-02
5.907747659720000229e+04 1.978781509999999955e+01 6.288948852304687698e-02
5.907830233800000133e+04 1.982129480000000044e+01 6.451531899248583168e-02
5.907936229170000297e+04 1.982129859999999866e+01 6.451555608538957209e-02
5.908032135420000122e+04 1.993107600000000090e+01 7.013785607709503711e-02
5.908033490739999979e+04 1.989250559999999979e+01 6.811074017588032714e-02
5.908139275459999772e+04 1.996493149999999872e+01 7.196421580713882604e-02
5.908430196759999671e+04 1.980519290000000154e+01 6.372830037690112304e-02
5.908634547449999809e+04 1.989852139999999991e+01 6.842320641984597773e-02
5.908728626159999840e+04 1.977168659999999889e+01 6.212065619889953205e-02
5.908736751160000131e+04 1.988761900000000082e+01 6.785795918896904422e-02
5.908838739579999674e+04 1.982617949999999851e+01 6.475596694627078209e-02
5.909045151620000252e+04 1.994896890000000056e+01 7.109752916757410002e-02
5.909335923609999736e+04 1.975897600000000054e+01 6.152133328010517960e-02
5.909435103009999875e+04 1.982940669999999983e+01 6.491541903045359996e-02
5.909630282409999927e+04 1.995908160000000109e+01 7.164540681534593836e-02
5.909730410880000272e+04 1.965555760000000163e+01 5.685440221990171322e-02
5.909834682869999961e+04 1.980973429999999880e+01 6.394933948182630890e-02
5.909932281250000233e+04 1.973831940000000174e+01 6.055951588831216814e-02
5.910634537039999850e+04 2.002743530000000050e+01 7.545370079816035580e-02
5.910924491899999703e+04 1.984992220000000174e+01 6.593808593061620260e-02
5.911219378470000083e+04 1.992837139999999962e+01 6.999384027536686981e-02
5.911328811339999811e+04 1.990238760000000084e+01 6.862470519455848850e-02
5.911529664349999803e+04 1.993636319999999884e+01 7.042013989236979576e-02
5.911536684029999742e+04 2.000671769999999938e+01 7.428004849828082068e-02
5.911634186339999724e+04 1.990595049999999944e+01 6.881092579589261071e-02
5.911823792819999653e+04 2.003798480000000026e+01 7.605796031223688303e-02
5.911831800929999736e+04 1.996032519999999977e+01 7.171311016832419838e-02
5.912427671299999929e+04 1.997177119999999917e+01 7.233855389445829898e-02
5.912528355320000264e+04 1.994585610000000031e+01 7.092969525173913048e-02
5.912921429399999761e+04 1.995064929999999848e+01 7.118832379959880163e-02
5.913124635419999686e+04 1.996322629999999876e+01 7.187112449228884314e-02
5.913620084489999863e+04 2.002134510000000134e+01 7.510694836058853796e-02
5.913814241900000343e+04 2.001876830000000140e+01 7.496062534014404088e-02
5.914022148149999703e+04 1.997355269999999905e+01 7.243639272423717246e-02
5.914422410880000098e+04 1.998879240000000124e+01 7.327819698327872611e-02
5.915122349540000141e+04 1.993556979999999967e+01 7.037768216066821181e-02
5.915311905090000073e+04 1.981123350000000016e+01 6.402243268553349520e-02
5.915511858799999754e+04 1.999884799999999885e+01 7.383862365509628878e-02
5.915732635419999860e+04 1.982538990000000112e+01 6.471704432421104825e-02
5.916418172449999838e+04 2.010121540000000095e+01 7.977336309142038506e-02
5.916720280089999869e+04 2.000053790000000120e+01 7.393322747135122608e-02
5.917111762730000191e+04 1.993577579999999827e+01 7.038870885452470916e-02
5.917312180559999979e+04 2.001481060000000056e+01 7.473645622705193947e-02
5.918211103010000079e+04 1.976590540000000118e+01 6.184731813293490449e-02
5.918411494210000092e+04 1.982872389999999996e+01 6.488163304418444188e-02
5.918612199069999770e+04 1.991485600000000034e+01 6.927845553651432176e-02
5.918812305560000095e+04 2.005561450000000079e+01 7.707774051967596074e-02
5.919811843750000116e+04 1.988246919999999918e+01 6.759253944616148979e-02
5.919911645829999907e+04 1.992963220000000035e+01 7.006089591853356668e-02
5.919911739579999994e+04 2.008891679999999980e+01 7.903809578267308178e-02
5.920317890050000278e+04 2.004456520000000097e+01 7.643711874648370652e-02
5.920413153939999756e+04 1.981979749999999996e+01 6.444174113779083113e-02
5.921010994210000354e+04 2.004962919999999826e+01 7.673007662146319463e-02
5.921813618059999862e+04 1.992145920000000103e+01 6.962707318035356308e-02
5.922411862269999983e+04 1.994867710000000116e+01 7.108176139346042421e-02
5.923213571760000195e+04 1.987539669999999958e+01 6.722963923529177988e-02
5.930750695599999744e+04 2.009740449999999967e+01 7.954492234626313329e-02
5.930750947920000181e+04 1.994143299999999996e+01 7.069186059299381597e-02
5.930751199069999711e+04 1.987520789999999948e+01 6.722000342047387833e-02
5.930751450230000046e+04 2.003627589999999969e+01 7.595975307982501257e-02
5.930751701389999653e+04 2.017189409999999938e+01 8.411925621783530871e-02
5.930850456020000274e+04 2.000051119999999827e+01 7.393175739635314547e-02
5.930850652779999655e+04 1.985315900000000156e+01 6.610084126412733851e-02
5.930851047449999896e+04 1.979347609999999946e+01 6.316150422861999125e-02
5.930851245370000106e+04 1.968897249999999843e+01 5.832206612528604422e-02
5.930950665509999817e+04 1.950412940000000006e+01 5.066177104098393974e-02
5.930950862269999925e+04 1.976859659999999863e+01 6.197442771863168748e-02
5.930951254630000039e+04 1.975168610000000058e+01 6.118013877254416949e-02
5.931050491899999906e+04 1.998825450000000004e+01 7.324828848775488677e-02
5.931050692130000243e+04 2.013128850000000014e+01 8.159747372692525980e-02
5.931050893519999954e+04 1.997450260000000100e+01 7.248855457727174101e-02
5.931051094909999665e+04 1.988106349999999978e+01 6.752027864855712769e-02
5.931051296300000104e+04 1.987367820000000052e+01 6.714178411686716474e-02
5.931150351850000152e+04 1.995546339999999930e+01 7.144893931751360172e-02
5.931150553239999863e+04 1.976645849999999882e+01 6.187341228234900792e-02
5.931150754630000301e+04 1.996271510000000049e+01 7.184323337241171892e-02
5.931150956020000012e+04 2.011819270000000159e+01 8.079858519264747352e-02
5.931151157409999723e+04 2.017558670000000021e+01 8.435199122247470649e-02
5.931250207180000143e+04 1.987556079999999881e+01 6.723805804862859059e-02
5.931250609950000216e+04 1.971619610000000122e+01 5.954597370618602836e-02
5.931250811339999927e+04 1.987626459999999895e+01 6.727407255262933539e-02
5.931251012729999638e+04 1.988547330000000102e+01 6.774725525841325535e-02
5.931350362270000187e+04 2.001376720000000020e+01 7.467754574689772218e-02
5.931350559030000295e+04 1.985480499999999893e+01 6.618378630377408367e-02
5.931350754630000301e+04 2.010628699999999824e+01 8.007836440909704701e-02
5.931350951389999682e+04 1.978942490000000021e+01 6.296670677558346974e-02
5.931450060189999931e+04 1.983541489999999996e+01 6.521330239913880611e-02
5.931450256939999963e+04 2.009073259999999905e+01 7.914618624656559465e-02
5.931450452550000045e+04 2.039223670000000155e+01 9.900097674431948547e-02
5.931450649310000153e+04 1.986867900000000020e+01 6.688670616428787907e-02
5.931450844910000160e+04 1.988625719999999930e+01 6.778770042279425034e-02
5.931649826390000089e+04 2.011361309999999847e+01 8.052086405458899754e-02
5.931650018519999867e+04 2.000868420000000114e+01 7.439075242883660954e-02
5.931650210649999644e+04 1.993012999999999835e+01 7.008742741349183181e-02
5.931650402780000150e+04 2.039382549999999839e+01 9.911575290282811923e-02
5.931650593749999825e+04 2.013226699999999880e+01 8.165738547028163208e-02
5.931750072920000093e+04 1.979688640000000177e+01 6.332597182120178192e-02
5.931750268520000100e+04 2.005724719999999905e+01 7.717270213196218698e-02
5.931750465280000208e+04 1.991814799999999863e+01 6.945207945480569300e-02
5.932049379629999748e+04 1.986812210000000078e+01 6.685836235464943933e-02
5.935346512729999813e+04 1.996765710000000027e+01 7.211314734449912611e-02
5.935638591440000164e+04 1.968346790000000013e+01 5.807771448760260663e-02
5.935940677080000023e+04 1.979244999999999877e+01 6.311215029661351728e-02
5.936340686339999957e+04 1.995595360000000085e+01 7.147551309745736603e-02
5.936640531249999913e+04 2.009402469999999852e+01 7.934269617080481896e-02
5.936945233800000278e+04 2.004589269999999956e+01 7.651384195356278339e-02
5.937145153939999727e+04 2.002154919999999905e+01 7.511860218744927098e-02
5.937742364580000140e+04 2.014307790000000153e+01 8.232253607060648071e-02
5.937841202550000162e+04 2.011138150000000024e+01 8.038584625736211464e-02
5.937941050930000347e+04 2.006204410000000138e+01 7.745263156449831710e-02
5.938244680559999688e+04 1.996242330000000109e+01 7.182737579573682252e-02
5.938436515050000162e+04 2.012647249999999843e+01 8.130287253578628859e-02
5.938536715279999771e+04 2.004085919999999987e+01 7.622341834928705873e-02
5.938640815969999676e+04 1.987871170000000021e+01 6.739951209353030326e-02
5.939141528939999989e+04 1.992793460000000039e+01 6.997058049277449232e-02
5.939442631940000138e+04 1.998642729999999901e+01 7.314696220733118981e-02
5.939640910879999865e+04 2.001207730000000140e+01 7.458205663295272569e-02
5.940043263889999798e+04 2.006035230000000169e+01 7.735388127407849534e-02
5.940240368060000037e+04 2.012707899999999839e+01 8.133986129151016264e-02
5.940445521990000270e+04 1.990797999999999845e+01 6.891718853017712865e-02
5.940844908559999749e+04 2.002296450000000050e+01 7.519898679344133585e-02
5.941040819439999905e+04 2.016526599999999902e+01 8.370296689940161239e-02
5.941242751159999898e+04 2.013471600000000095e+01 8.180762798361423949e-02
5.941540557870000339e+04 2.014755630000000153e+01 8.259960454910592054e-02
5.941838900460000150e+04 1.994258500000000112e+01 7.075371617289166748e-02
5.942240263889999915e+04 2.005953979999999959e+01 7.730641885271169467e-02
5.942435876160000043e+04 1.988728139999999911e+01 6.784054725016773479e-02
5.942838891200000216e+04 1.993050380000000033e+01 7.010736287497382202e-02
5.943034813659999782e+04 2.003567890000000062e+01 7.592553476846981841e-02
5.943536589120000281e+04 1.990534209999999860e+01 6.877906801910507739e-02
5.944030587959999684e+04 2.019688800000000128e+01 8.570536885292841245e-02
5.944330732639999769e+04 2.015876390000000029e+01 8.329639747078208811e-02
5.945331967589999840e+04 2.009922219999999982e+01 7.965377648547933287e-02
5.945526298610000231e+04 2.008635900000000163e+01 7.888591933229392728e-02
5.945926797449999867e+04 2.002476310000000126e+01 7.530146141527767345e-02
5.946130324069999915e+04 2.011789699999999925e+01 8.078063104436637720e-02
5.946330019680000260e+04 2.004387660000000082e+01 7.639732701947921090e-02
5.946736774310000328e+04 1.993169779999999847e+01 7.017096246303679286e-02
5.946936842590000015e+04 2.008973119999999923e+01 7.908652269768942644e-02
5.947124127310000040e+04 1.994917870000000093e+01 7.110885065424768503e-02
5.947342740739999863e+04 2.005883790000000033e+01 7.726553111019636433e-02
5.947633163190000050e+04 1.977989579999999847e+01 6.251078327353612463e-02
5.947824277779999829e+04 2.006731410000000082e+01 7.776132539378634301e-02
5.948026675930000056e+04 2.012287519999999930e+01 8.108341346096366309e-02
5.948524378469999647e+04 2.011744879999999824e+01 8.075341945410596800e-02
5.948732581020000362e+04 2.011799050000000122e+01 8.078628365597517735e-02
5.949121827550000307e+04 2.004872890000000041e+01 7.667800386388304301e-02
5.949731001159999869e+04 2.022168729999999925e+01 8.730487833309788503e-02
5.950226468749999913e+04 2.029841229999999896e+01 9.241585816832953437e-02
5.950428680560000066e+04 1.993739509999999981e+01 7.047532589968615035e-02
5.951714187500000116e+04 2.021903040000000118e+01 8.713219790738466197e-02
5.952024245369999699e+04 2.018982510000000019e+01 8.525458191596095581e-02
5.952219900459999917e+04 2.017627140000000097e+01 8.439517069806785898e-02
5.952422281249999651e+04 2.026184080000000165e+01 8.994892948597001114e-02
5.952613366900000256e+04 2.029650120000000157e+01 9.228565647538930494e-02
5.953116092590000335e+04 2.026782989999999884e+01 9.034909252715198069e-02
5.953824185189999844e+04 2.012843319999999991e+01 8.142264298949045132e-02
5.954215718750000087e+04 2.032495499999999922e+01 9.424144877832742184e-02
5.967750641200000246e+04 1.992877959999999860e+01 7.001552483618281308e-02
5.967750892359999852e+04 2.001618390000000147e+01 7.481417504047893630e-02
5.967849792819999857e+04 2.011124420000000157e+01 8.037748542678135877e-02
5.967850041670000064e+04 2.033897779999999855e+01 9.521787556190519641e-02
5.967850291670000297e+04 2.030261989999999983e+01 9.270331050991069410e-02
5.967850542819999828e+04 2.020772930000000045e+01 8.640140799877583933e-02
5.967850793980000162e+04 2.000183489999999864e+01 7.400589329971986319e-02
5.967950432870000077e+04 2.001438140000000132e+01 7.471219044364195427e-02
5.967950682870000310e+04 2.031683539999999866e+01 9.367995791080419021e-02
5.968249800929999765e+04 2.025545119999999955e+01 8.952365708298813674e-02
5.968250043980000191e+04 1.990709299999999971e+01 6.887072164444754674e-02
5.968349260420000064e+04 2.012668800000000147e+01 8.131598017418914526e-02
5.968349504629999865e+04 2.053651430000000033e+01 1.090795839499260345e-01
5.968349747689999640e+04 2.014434430000000020e+01 8.240089764409756767e-02
5.968349990740000067e+04 2.019318579999999841e+01 8.546876668130271026e-02
