3.139189699999999903e+03 1.363380000000000028e-16 3.668600000000000093e-16 1.574990000000000030e-16 0.000000000000000000e+00 2.095099999999999909e+02 7.759720000000000000e+13 0.000000000000000000e+00
3.139746099999999842e+03 -2.188739999999999957e-17 2.514799999999999961e-16 1.496090000000000118e-16 1.000000000000000000e+00 2.095120000000000005e+02 7.755120000000000000e+13 0.000000000000000000e+00
3.140302499999999782e+03 5.580630000000000172e-17 2.862249999999999819e-16 1.522129999999999896e-16 2.000000000000000000e+00 2.095140000000000100e+02 7.794540000000000000e+13 0.000000000000000000e+00
3.140858900000000176e+03 2.947699999999999807e-17 2.037770000000000028e-16 1.482759999999999959e-16 3.000000000000000000e+00 2.095159999999999911e+02 7.834250000000000000e+13 0.000000000000000000e+00
3.141415500000000065e+03 7.680160000000000586e-17 2.189499999999999882e-16 1.494180000000000103e-16 4.000000000000000000e+00 2.095180000000000007e+02 7.874060000000000000e+13 0.000000000000000000e+00
3.141972200000000157e+03 -1.838090000000000055e-16 2.477219999999999950e-16 1.417059999999999946e-16 5.000000000000000000e+00 2.095200000000000102e+02 7.913780000000000000e+13 0.000000000000000000e+00
3.142528800000000047e+03 7.103260000000000520e-17 2.535880000000000099e-16 1.488610000000000093e-16 6.000000000000000000e+00 2.095219999999999914e+02 7.953570000000000000e+13 0.000000000000000000e+00
3.143085700000000088e+03 3.636940000000000001e-18 4.146480000000000080e-16 1.508369999999999994e-16 7.000000000000000000e+00 2.095240000000000009e+02 7.996330000000000000e+13 0.000000000000000000e+00
3.143642600000000130e+03 -1.536889999999999963e-16 3.762560000000000046e-16 1.443520000000000035e-16 8.000000000000000000e+00 2.095260000000000105e+02 8.039360000000000000e+13 0.000000000000000000e+00
3.144199500000000171e+03 6.584280000000000220e-17 2.604500000000000216e-16 1.467090000000000041e-16 9.000000000000000000e+00 2.095279999999999916e+02 8.081190000000000000e+13 0.000000000000000000e+00
3.144756300000000010e+03 -1.111770000000000117e-16 2.925940000000000071e-16 1.416989999999999977e-16 1.000000000000000000e+01 2.095300000000000011e+02 8.122990000000000000e+13 0.000000000000000000e+00
3.145313200000000052e+03 -1.279880000000000003e-16 1.849850000000000122e-16 1.371499999999999951e-16 1.100000000000000000e+01 2.095320000000000107e+02 8.167620000000000000e+13 0.000000000000000000e+00
3.145870399999999790e+03 -9.401669999999999986e-17 2.571149999999999881e-16 1.396529999999999887e-16 1.200000000000000000e+01 2.095339999999999918e+02 8.212910000000000000e+13 0.000000000000000000e+00
3.146427499999999782e+03 -1.509420000000000031e-16 2.571919999999999793e-16 1.370800000000000009e-16 1.300000000000000000e+01 2.095360000000000014e+02 8.264580000000000000e+13 0.000000000000000000e+00
3.146984899999999925e+03 -1.291789999999999934e-16 2.768420000000000126e-16 1.374899999999999918e-16 1.400000000000000000e+01 2.095380000000000109e+02 8.317580000000000000e+13 0.000000000000000000e+00
3.147541999999999916e+03 1.115249999999999978e-16 2.625979999999999827e-16 1.431399999999999948e-16 1.500000000000000000e+01 2.095399999999999920e+02 8.384320000000000000e+13 0.000000000000000000e+00
3.148099400000000060e+03 1.144949999999999997e-16 2.136909999999999948e-16 1.407309999999999886e-16 1.600000000000000000e+01 2.095420000000000016e+02 8.452980000000000000e+13 0.000000000000000000e+00
3.148656700000000001e+03 8.445819999999999946e-17 2.598230000000000017e-16 1.399020000000000002e-16 1.700000000000000000e+01 2.095440000000000111e+02 8.537440000000000000e+13 0.000000000000000000e+00
3.149214399999999841e+03 7.608030000000000647e-18 3.209049999999999853e-16 1.381400000000000122e-16 1.800000000000000000e+01 2.095459999999999923e+02 8.623950000000000000e+13 0.000000000000000000e+00
3.149771999999999935e+03 3.129830000000000239e-17 2.937869999999999853e-16 1.365910000000000091e-16 1.900000000000000000e+01 2.095480000000000018e+02 8.722250000000000000e+13 0.000000000000000000e+00
3.150329600000000028e+03 1.254270000000000029e-17 2.448520000000000095e-16 1.331720000000000121e-16 2.000000000000000000e+01 2.095500000000000114e+02 8.821710000000000000e+13 0.000000000000000000e+00
3.150887200000000121e+03 -5.268199999999999747e-17 2.440379999999999829e-16 1.297199999999999908e-16 2.100000000000000000e+01 2.095519999999999925e+02 8.927510000000000000e+13 0.000000000000000000e+00
3.151444800000000214e+03 1.539339999999999884e-16 1.704919999999999954e-16 1.321870000000000070e-16 2.200000000000000000e+01 2.095540000000000020e+02 9.033930000000000000e+13 0.000000000000000000e+00
3.152002700000000004e+03 4.934160000000000560e-18 2.929749999999999930e-16 1.300029999999999946e-16 2.300000000000000000e+01 2.095560000000000116e+02 9.138950000000000000e+13 0.000000000000000000e+00
3.152560500000000047e+03 -1.389260000000000017e-16 2.631590000000000031e-16 1.234519999999999992e-16 2.400000000000000000e+01 2.095579999999999927e+02 9.243710000000000000e+13 0.000000000000000000e+00
3.153118399999999838e+03 2.244589999999999856e-16 2.881500000000000083e-16 1.334089999999999902e-16 2.500000000000000000e+01 2.095600000000000023e+02 9.347960000000000000e+13 0.000000000000000000e+00
3.153676500000000033e+03 -1.008359999999999956e-16 1.917770000000000050e-16 1.197980000000000092e-16 2.600000000000000000e+01 2.095620000000000118e+02 9.452100000000000000e+13 0.000000000000000000e+00
3.154234599999999773e+03 -1.545530000000000126e-17 2.101200000000000005e-16 1.216680000000000031e-16 2.700000000000000000e+01 2.095639999999999930e+02 9.555680000000000000e+13 0.000000000000000000e+00
3.154792500000000018e+03 1.172849999999999918e-16 2.167999999999999927e-16 1.245179999999999902e-16 2.800000000000000000e+01 2.095660000000000025e+02 9.659140000000000000e+13 0.000000000000000000e+00
3.155350800000000163e+03 -1.978100000000000036e-16 2.221100000000000238e-16 1.140469999999999972e-16 2.900000000000000000e+01 2.095680000000000121e+02 9.759970000000000000e+13 0.000000000000000000e+00
3.155908899999999903e+03 -2.409239999999999978e-17 2.629870000000000074e-16 1.193970000000000003e-16 3.000000000000000000e+01 2.095699999999999932e+02 9.860490000000000000e+13 0.000000000000000000e+00
3.156467299999999796e+03 9.034330000000000214e-17 1.392360000000000008e-16 1.180180000000000079e-16 3.100000000000000000e+01 2.095720000000000027e+02 9.958400000000000000e+13 0.000000000000000000e+00
3.157025599999999940e+03 4.366259999999999753e-17 2.440600000000000156e-16 1.186429999999999934e-16 3.200000000000000000e+01 2.095740000000000123e+02 1.005600000000000000e+14 0.000000000000000000e+00
3.157583999999999833e+03 3.600320000000000268e-17 2.269460000000000002e-16 1.168680000000000040e-16 3.300000000000000000e+01 2.095759999999999934e+02 1.015290000000000000e+14 0.000000000000000000e+00
3.158142600000000130e+03 1.163280000000000022e-17 2.055019999999999963e-16 1.144870000000000103e-16 3.400000000000000000e+01 2.095780000000000030e+02 1.024990000000000000e+14 0.000000000000000000e+00
3.158701199999999972e+03 -2.580669999999999997e-17 1.191980000000000093e-16 1.097419999999999943e-16 3.500000000000000000e+01 2.095800000000000125e+02 1.034800000000000000e+14 0.000000000000000000e+00
3.159259799999999814e+03 2.105900000000000111e-16 2.210949999999999964e-16 1.186280000000000069e-16 3.600000000000000000e+01 2.095819999999999936e+02 1.044620000000000000e+14 0.000000000000000000e+00
3.159818600000000060e+03 3.815349999999999963e-17 1.112819999999999907e-16 1.094540000000000032e-16 3.700000000000000000e+01 2.095840000000000032e+02 1.054400000000000000e+14 0.000000000000000000e+00
3.160377199999999903e+03 1.274230000000000098e-16 1.832120000000000078e-16 1.132369999999999900e-16 3.800000000000000000e+01 2.095860000000000127e+02 1.064150000000000000e+14 0.000000000000000000e+00
3.160936000000000149e+03 7.774289999999999984e-19 1.222880000000000013e-16 1.067679999999999976e-16 3.900000000000000000e+01 2.095879999999999939e+02 1.073740000000000000e+14 0.000000000000000000e+00
3.161495100000000093e+03 2.188080000000000147e-17 2.442999999999999958e-16 1.101050000000000038e-16 4.000000000000000000e+01 2.095900000000000034e+02 1.083320000000000000e+14 0.000000000000000000e+00
3.162054000000000087e+03 -1.522279999999999884e-17 2.084010000000000114e-16 1.070900000000000056e-16 4.100000000000000000e+01 2.095920000000000130e+02 1.092610000000000000e+14 0.000000000000000000e+00
3.162612799999999879e+03 3.641929999999999849e-17 3.476289999999999858e-17 1.025560000000000019e-16 4.200000000000000000e+01 2.095939999999999941e+02 1.101860000000000000e+14 0.000000000000000000e+00
3.163172099999999773e+03 3.694559999999999853e-17 2.397540000000000202e-16 1.078359999999999984e-16 4.300000000000000000e+01 2.095960000000000036e+02 1.111270000000000000e+14 0.000000000000000000e+00
3.163731200000000172e+03 -5.543189999999999853e-17 1.715199999999999995e-16 1.022390000000000058e-16 4.400000000000000000e+01 2.095989999999999895e+02 1.120700000000000000e+14 0.000000000000000000e+00
3.164290300000000116e+03 -8.804570000000000906e-18 1.499699999999999993e-16 1.021559999999999978e-16 4.500000000000000000e+01 2.096009999999999991e+02 1.130310000000000000e+14 0.000000000000000000e+00
3.164849600000000009e+03 -4.329679999999999906e-17 2.439910000000000139e-16 1.031019999999999988e-16 4.600000000000000000e+01 2.096030000000000086e+02 1.139960000000000000e+14 0.000000000000000000e+00
3.165408899999999903e+03 -8.328469999999999873e-17 2.490909999999999883e-16 1.012060000000000021e-16 4.700000000000000000e+01 2.096049999999999898e+02 1.150140000000000000e+14 0.000000000000000000e+00
3.165968299999999999e+03 -1.732970000000000109e-17 1.763260000000000030e-16 1.001490000000000054e-16 4.800000000000000000e+01 2.096069999999999993e+02 1.160440000000000000e+14 0.000000000000000000e+00
3.166527599999999893e+03 1.089869999999999948e-16 2.303679999999999994e-16 1.045120000000000059e-16 4.900000000000000000e+01 2.096090000000000089e+02 1.171300000000000000e+14 0.000000000000000000e+00
3.167087199999999939e+03 1.001749999999999927e-17 1.810109999999999993e-16 9.934549999999999881e-17 5.000000000000000000e+01 2.096109999999999900e+02 1.182190000000000000e+14 0.000000000000000000e+00
3.167646699999999782e+03 -4.324760000000000090e-17 9.971080000000000102e-17 9.442829999999999851e-17 5.100000000000000000e+01 2.096129999999999995e+02 1.193100000000000000e+14 0.000000000000000000e+00
3.168206499999999778e+03 8.895519999999999641e-17 1.712039999999999959e-16 9.966650000000000196e-17 5.200000000000000000e+01 2.096150000000000091e+02 1.204020000000000000e+14 0.000000000000000000e+00
3.168766099999999824e+03 -1.077919999999999947e-16 1.041450000000000017e-16 9.100419999999999529e-17 5.300000000000000000e+01 2.096169999999999902e+02 1.214960000000000000e+14 0.000000000000000000e+00
3.169325899999999820e+03 4.612560000000000669e-18 1.230430000000000008e-16 9.411549999999999814e-17 5.400000000000000000e+01 2.096189999999999998e+02 1.225910000000000000e+14 0.000000000000000000e+00
3.169885699999999815e+03 2.331210000000000093e-17 9.218529999999999588e-17 9.294589999999999783e-17 5.500000000000000000e+01 2.096210000000000093e+02 1.236900000000000000e+14 0.000000000000000000e+00
3.170445799999999963e+03 6.448930000000000397e-17 1.559070000000000009e-16 9.527059999999999594e-17 5.600000000000000000e+01 2.096229999999999905e+02 1.247930000000000000e+14 0.000000000000000000e+00
3.171005599999999959e+03 -7.270919999999999827e-17 2.062490000000000062e-16 9.191450000000000191e-17 5.700000000000000000e+01 2.096250000000000000e+02 1.259070000000000000e+14 0.000000000000000000e+00
3.171565700000000106e+03 -7.644309999999999964e-17 2.081789999999999952e-16 9.108890000000000532e-17 5.800000000000000000e+01 2.096279999999999859e+02 1.270220000000000000e+14 0.000000000000000000e+00
3.172125700000000052e+03 6.021270000000000317e-17 1.039229999999999978e-16 9.129349999999999882e-17 5.900000000000000000e+01 2.096299999999999955e+02 1.281420000000000000e+14 0.000000000000000000e+00
3.172685800000000199e+03 -4.188390000000000252e-17 1.454860000000000038e-16 8.873000000000000164e-17 6.000000000000000000e+01 2.096320000000000050e+02 1.292630000000000000e+14 0.000000000000000000e+00
3.173246099999999842e+03 1.418639999999999964e-16 1.845870000000000055e-16 9.448030000000000408e-17 6.100000000000000000e+01 2.096339999999999861e+02 1.304120000000000000e+14 0.000000000000000000e+00
3.173806399999999940e+03 -7.276869999999999706e-17 8.671380000000000154e-17 8.447660000000000238e-17 6.200000000000000000e+01 2.096359999999999957e+02 1.315640000000000000e+14 0.000000000000000000e+00
3.174366700000000037e+03 6.771559999999999735e-17 6.830070000000000512e-17 8.746200000000000500e-17 6.300000000000000000e+01 2.096380000000000052e+02 1.327410000000000000e+14 0.000000000000000000e+00
3.174927000000000135e+03 -7.981689999999999936e-17 9.054820000000000326e-17 8.289639999999999595e-17 6.400000000000000000e+01 2.096399999999999864e+02 1.339220000000000000e+14 0.000000000000000000e+00
3.175487500000000182e+03 2.753659999999999875e-17 7.127860000000000219e-17 8.487289999999999464e-17 6.500000000000000000e+01 2.096419999999999959e+02 1.351240000000000000e+14 0.000000000000000000e+00
3.176048099999999977e+03 3.869400000000000072e-17 1.274860000000000071e-16 8.616440000000000044e-17 6.600000000000000000e+01 2.096440000000000055e+02 1.363280000000000000e+14 0.000000000000000000e+00
3.176608600000000024e+03 -7.423600000000000465e-17 1.094330000000000000e-16 8.148799999999999657e-17 6.700000000000000000e+01 2.096459999999999866e+02 1.375380000000000000e+14 0.000000000000000000e+00
3.177169199999999819e+03 -4.330770000000000260e-17 1.160200000000000097e-16 8.193949999999999760e-17 6.800000000000000000e+01 2.096490000000000009e+02 1.387500000000000000e+14 0.000000000000000000e+00
3.177730000000000018e+03 1.267299999999999905e-16 1.113239999999999971e-16 8.614590000000000320e-17 6.900000000000000000e+01 2.096510000000000105e+02 1.399690000000000000e+14 0.000000000000000000e+00
3.178290800000000218e+03 -6.344489999999999434e-17 1.055799999999999944e-16 7.962520000000000060e-17 7.000000000000000000e+01 2.096529999999999916e+02 1.411850000000000000e+14 0.000000000000000000e+00
3.178851599999999962e+03 -1.858389999999999862e-17 1.486280000000000014e-16 8.163709999999999835e-17 7.100000000000000000e+01 2.096550000000000011e+02 1.423810000000000000e+14 0.000000000000000000e+00
3.179412600000000111e+03 -2.331299999999999913e-17 9.928519999999999614e-17 7.936050000000000539e-17 7.200000000000000000e+01 2.096570000000000107e+02 1.435740000000000000e+14 0.000000000000000000e+00
3.179973399999999856e+03 -9.782990000000001282e-18 1.173799999999999963e-16 7.969370000000000605e-17 7.300000000000000000e+01 2.096589999999999918e+02 1.447470000000000000e+14 0.000000000000000000e+00
3.180534400000000005e+03 1.565430000000000151e-17 1.052740000000000024e-16 7.947950000000000298e-17 7.400000000000000000e+01 2.096610000000000014e+02 1.459190000000000000e+14 0.000000000000000000e+00
3.181095499999999902e+03 4.966610000000000106e-17 1.237020000000000032e-16 8.045220000000000398e-17 7.500000000000000000e+01 2.096630000000000109e+02 1.470460000000000000e+14 0.000000000000000000e+00
3.181656700000000001e+03 -1.839560000000000094e-17 1.143100000000000027e-16 7.757589999999999410e-17 7.600000000000000000e+01 2.096659999999999968e+02 1.481680000000000000e+14 0.000000000000000000e+00
3.182217999999999847e+03 -4.509149999999999769e-17 9.426919999999999756e-17 7.561080000000000138e-17 7.700000000000000000e+01 2.096680000000000064e+02 1.492490000000000000e+14 0.000000000000000000e+00
3.182779300000000148e+03 1.989320000000000135e-17 1.174369999999999892e-16 7.774539999999999617e-17 7.800000000000000000e+01 2.096699999999999875e+02 1.503240000000000000e+14 0.000000000000000000e+00
3.183340599999999995e+03 -5.550289999999999762e-17 4.855589999999999907e-17 7.305600000000000323e-17 7.900000000000000000e+01 2.096719999999999970e+02 1.513450000000000000e+14 0.000000000000000000e+00
3.183901899999999841e+03 -5.512340000000000052e-17 1.420380000000000018e-16 7.525110000000000166e-17 8.000000000000000000e+01 2.096740000000000066e+02 1.523570000000000000e+14 0.000000000000000000e+00
3.184463400000000092e+03 5.992700000000000476e-17 1.479499999999999931e-16 7.837020000000000535e-17 8.100000000000000000e+01 2.096759999999999877e+02 1.533230000000000000e+14 0.000000000000000000e+00
3.185024899999999889e+03 1.395409999999999880e-17 8.691280000000000487e-17 7.476379999999999964e-17 8.200000000000000000e+01 2.096779999999999973e+02 1.542860000000000000e+14 0.000000000000000000e+00
3.185586400000000140e+03 1.239859999999999974e-19 7.375950000000000569e-17 7.350670000000000038e-17 8.300000000000000000e+01 2.096810000000000116e+02 1.552400000000000000e+14 0.000000000000000000e+00
3.186148200000000088e+03 -5.658430000000000174e-17 7.784909999999999970e-17 7.145319999999999817e-17 8.400000000000000000e+01 2.096829999999999927e+02 1.561930000000000000e+14 0.000000000000000000e+00
3.186709699999999884e+03 -2.726199999999999869e-17 7.622640000000000294e-17 7.188160000000000430e-17 8.500000000000000000e+01 2.096850000000000023e+02 1.571430000000000000e+14 0.000000000000000000e+00
3.187271499999999833e+03 -5.422809999999999882e-17 1.129789999999999964e-16 7.175900000000000158e-17 8.600000000000000000e+01 2.096870000000000118e+02 1.580930000000000000e+14 0.000000000000000000e+00
3.187833500000000186e+03 -2.346809999999999918e-17 1.197460000000000036e-16 7.247589999999999505e-17 8.700000000000000000e+01 2.096889999999999930e+02 1.590530000000000000e+14 0.000000000000000000e+00
3.188395300000000134e+03 -7.245110000000001348e-18 1.525210000000000037e-16 7.351869999999999692e-17 8.800000000000000000e+01 2.096910000000000025e+02 1.600150000000000000e+14 0.000000000000000000e+00
3.188957300000000032e+03 4.097149999999999804e-17 4.814769999999999842e-17 7.142539999999999898e-17 8.900000000000000000e+01 2.096939999999999884e+02 1.609840000000000000e+14 0.000000000000000000e+00
3.189519299999999930e+03 5.275410000000000189e-17 3.565970000000000139e-17 7.099299999999999811e-17 9.000000000000000000e+01 2.096959999999999980e+02 1.619530000000000000e+14 0.000000000000000000e+00
3.190081299999999828e+03 7.510509999999999951e-18 1.294020000000000022e-16 7.202439999999999402e-17 9.100000000000000000e+01 2.096980000000000075e+02 1.629510000000000000e+14 0.000000000000000000e+00
3.190643599999999878e+03 7.548310000000001399e-18 1.422810000000000089e-16 7.198979999999999884e-17 9.200000000000000000e+01 2.096999999999999886e+02 1.639530000000000000e+14 0.000000000000000000e+00
3.191205800000000181e+03 -4.496169999999999704e-17 9.954170000000000090e-17 6.870829999999999670e-17 9.300000000000000000e+01 2.097019999999999982e+02 1.649860000000000000e+14 0.000000000000000000e+00
3.191767800000000079e+03 6.669370000000000897e-18 1.547679999999999888e-16 7.148669999999999418e-17 9.400000000000000000e+01 2.097040000000000077e+02 1.660250000000000000e+14 0.000000000000000000e+00
3.192330300000000079e+03 8.119429999999999636e-17 1.009140000000000040e-16 7.164599999999999610e-17 9.500000000000000000e+01 2.097069999999999936e+02 1.671330000000000000e+14 0.000000000000000000e+00
3.192892600000000130e+03 -6.901759999999999859e-17 7.224090000000000207e-17 6.581560000000000592e-17 9.600000000000000000e+01 2.097090000000000032e+02 1.682530000000000000e+14 0.000000000000000000e+00
3.193455100000000130e+03 2.020910000000000134e-17 1.451400000000000027e-16 7.024349999999999451e-17 9.700000000000000000e+01 2.097110000000000127e+02 1.694700000000000000e+14 0.000000000000000000e+00
