1.008493900299072266e+04 4.355958251994864732e-17
1.008637070655822754e+04 4.058252640814581092e-17
1.008780241012573242e+04 5.288989197069364336e-17
1.008923411369323549e+04 4.207591828604904092e-17
1.009066581726074219e+04 4.692154231438468320e-17
1.009209632873535156e+04 3.872502285948653282e-17
1.009352803230285645e+04 3.833300873230785216e-17
1.009495973587035951e+04 4.693773851077847148e-17
1.009639143943786621e+04 6.412365650748645713e-17
1.009782314300537109e+04 6.323574098563732363e-17
1.009925365447998047e+04 5.675380812188398944e-17
1.010068535804748353e+04 5.316855257545050116e-17
1.010211706161499023e+04 4.375413540002113175e-17
1.010354757308959961e+04 4.214539814878105120e-17
1.010497927665710449e+04 5.332849290997129822e-17
1.010641098022460756e+04 5.761989269300661111e-17
1.010784149169921875e+04 7.003961254379629619e-17
1.010927319526672363e+04 4.653824336213986124e-17
1.011070489883422852e+04 1.024624240712188850e-17
1.011213541030883607e+04 2.480615726245268963e-17
1.011356711387634277e+04 4.681334047281784060e-17
1.011499762535095215e+04 4.980809824972933027e-17
1.011642932891845521e+04 4.298515521536732894e-17
1.011785984039306641e+04 4.302036663968249239e-17
1.011929154396057129e+04 7.086753431017817138e-17
1.012072205543518066e+04 6.207885941581045997e-17
1.012215375900268373e+04 4.031331882342920296e-17
1.012358427047729310e+04 3.736824151410764812e-17
1.012501597404479980e+04 5.494991911180794838e-17
1.012644648551940736e+04 5.529925071937889282e-17
1.012787818908691406e+04 6.022463150237689186e-17
1.012930870056152344e+04 6.826100879068477609e-17
1.013073921203613281e+04 7.382067497611088697e-17
1.013217091560363588e+04 4.456456725953117956e-17
1.013360142707824889e+04 4.828698258641576067e-17
1.013503313064575195e+04 4.868677552007489001e-17
1.013646364212035951e+04 4.223634169404758127e-17
1.013789415359497070e+04 3.437933355848813962e-17
1.013932466506958008e+04 3.945390463676620274e-17
1.014075636863708314e+04 5.016605900545042173e-17
1.014218688011169434e+04 5.108639669858917138e-17
1.014361739158630371e+04 5.325662084090780307e-17
1.014504790306091127e+04 4.403214418645529777e-17
1.014647960662841615e+04 5.067594636991791500e-17
1.014791011810302734e+04 4.384268343023369593e-17
1.014934062957763672e+04 3.977457278175095966e-17
1.015077114105224609e+04 4.174736545546543470e-17
1.015220165252685547e+04 3.267544075830240897e-17
1.015363216400146484e+04 3.597604691234414936e-17
1.015506267547607422e+04 5.184815725085661137e-17
1.015649437904357910e+04 5.794832971830447839e-17
1.015792489051818848e+04 4.062580780651703554e-17
1.015935540199279603e+04 4.071156989242652729e-17
1.016078591346740723e+04 4.574373969250512221e-17
1.016221642494201660e+04 5.339627539808634968e-17
1.016364693641662416e+04 5.005842626414502793e-17
1.016507744789123535e+04 3.904052278000405226e-17
1.016650795936584473e+04 5.058133676017654375e-17
1.016793847084045410e+04 4.760964077874304480e-17
1.016936898231506348e+04 4.059215148175347179e-17
1.017079949378967285e+04 4.505600187889383372e-17
1.017222881317138672e+04 4.743501302526574386e-17
1.017365932464599609e+04 4.428639965441940336e-17
1.017508983612060365e+04 5.435117269721757099e-17
1.017652034759521484e+04 6.477896222364075418e-17
1.017795085906982422e+04 6.321648422097708915e-17
1.017938137054443177e+04 5.169297485921921316e-17
1.018081188201904115e+04 4.302331140266318116e-17
1.018224120140075684e+04 3.542225280096234755e-17
1.018367171287536621e+04 2.949764445544519149e-17
1.018510222434997559e+04 3.686444881639345172e-17
1.018653273582458314e+04 6.536299805821749469e-17
1.018796205520629883e+04 5.383032353527253116e-17
1.018939256668090820e+04 4.774303854176824031e-17
1.019082307815551576e+04 5.260860754903376119e-17
1.019225239753723145e+04 5.281454905177985723e-17
1.019368290901184082e+04 4.923676460063895406e-17
1.019511342048645020e+04 5.060416032763810688e-17
1.019654273986816406e+04 4.712628605960380245e-17
1.019797325134277162e+04 4.068181455143176977e-17
1.019940376281738281e+04 3.825684194150396321e-17
1.020083308219909668e+04 4.488527841790778924e-17
1.020226359367370605e+04 4.650881558466767473e-17
1.020369291305541992e+04 4.570462397569872080e-17
1.020512342453002748e+04 4.497685062043985961e-17
1.020655274391174316e+04 5.117213231471906760e-17
1.020798325538635254e+04 5.188980083161498099e-17
1.020941257476806641e+04 4.502559802829883464e-17
1.021084308624267578e+04 4.282322633865394824e-17
1.021227240562438783e+04 3.653558165717706303e-17
1.021370291709900084e+04 3.581810835490572447e-17
1.021513223648071289e+04 3.093625050701781553e-17
1.021656155586242676e+04 4.183303489714632051e-17
1.021799206733703613e+04 4.863198638502183383e-17
1.021942138671875000e+04 4.042908771323967450e-17
1.022085070610046387e+04 3.458335269349066857e-17
1.022228121757507142e+04 4.174417253830096769e-17
1.022371053695678711e+04 4.695788863050025708e-17
1.022513985633849916e+04 3.865726684115108306e-17
1.022657036781311035e+04 3.746254010393868711e-17
1.022799968719482422e+04 4.794703782443607416e-17
1.022942900657653809e+04 2.780592775387624141e-17
1.023085832595825195e+04 1.031541704020786054e-17
1.023228883743285951e+04 2.844285351681962251e-17
1.023371815681457520e+04 3.664649665115307956e-17
1.023514747619628724e+04 2.916063122155638674e-17
1.023657679557800111e+04 2.570765508995992844e-17
1.023800611495971680e+04 3.859632679106308256e-17
1.023943543434143066e+04 4.029054819552684321e-17
1.024086475372314453e+04 4.240760116807055396e-17
1.024229526519775209e+04 4.634311145563860201e-17
1.024372458457946777e+04 3.794403201233846621e-17
1.024515390396117982e+04 3.856623065165594704e-17
1.024658322334289551e+04 5.337954980610053362e-17
1.024801254272460756e+04 4.374653857327544475e-17
1.024944186210632324e+04 3.175616847379262762e-17
1.025087118148803529e+04 3.473658624760489185e-17
1.025230050086974916e+04 4.524270646931440271e-17
1.025372982025146484e+04 4.188419436367150633e-17
1.025515913963317871e+04 4.384915860006877336e-17
1.025658845901489258e+04 4.084945428309421657e-17
1.025801658630370912e+04 4.189718440801103291e-17
1.025944590568542480e+04 3.521735685451051238e-17
1.026087522506713867e+04 3.717909177779637239e-17
1.026230454444885254e+04 3.937818452349309858e-17
1.026373386383056641e+04 3.736387069175092409e-17
1.026516318321228027e+04 4.096218576569539340e-17
1.026659131050109863e+04 3.894437461432333854e-17
1.026802062988281250e+04 3.364992569433887981e-17
1.026944994926452637e+04 3.860637868986682079e-17
1.027087926864624023e+04 3.390494878591142846e-17
1.027230858802795410e+04 3.098493504915024269e-17
1.027373671531677246e+04 3.786578734383584405e-17
1.027516603469848633e+04 4.251898269191205040e-17
1.027659535408020020e+04 4.146756003274079119e-17
1.027802348136901855e+04 3.681476173135861645e-17
1.027945280075073242e+04 3.602983019577234722e-17
1.028088212013244629e+04 3.309036117100390808e-17
1.028231024742126465e+04 3.529513168442520442e-17
1.028373956680297852e+04 4.322442547935441773e-17
1.028516769409179688e+04 3.229218151072698955e-17
1.028659701347351074e+04 3.607177817899613636e-17
1.028802633285522461e+04 3.692759909307820007e-17
1.028945446014404115e+04 3.313383116655479479e-17
1.029088377952575684e+04 1.131148477278706498e-17
1.029231190681457520e+04 3.086593684622836412e-17
1.029374122619628724e+04 5.714038601807697160e-17
1.029516935348510742e+04 3.913437138358186857e-17
1.029659748077392396e+04 3.018453192738677546e-17
1.029802680015563965e+04 3.973208216804533573e-17
1.029945492744445801e+04 3.125599551843896327e-17
1.030088424682617188e+04 2.395842121167772230e-17
1.030231237411499023e+04 2.839115141981260807e-17
1.030374050140380859e+04 2.453207592956692231e-17
